IN Candlestick Park in NNP true NNP  I
NNP Park here Candlestick RB false NNP  O
NNP here . Park . false RB  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The theory __NONE_Word__ NN false DT  I
DT theory is The VBZ false NN  O
NN is that theory IN false VBZ  O
VBZ that the is DT false IN  I
IN the stadium that NN false DT  I
DT stadium , the , false NN  O
NN , damaged stadium VBN false ,  O
, damaged by , IN false VBN  O
VBN by Tuesday damaged NNP true IN  I
IN Tuesday 's by POS false NNP  B
NNP 's earthquake Tuesday NN false POS  I
POS earthquake , 's , false NN  O
NN , will earthquake MD false ,  O
, will be , VB false MD  O
MD be repaired will VBN false VB  O
VB repaired by be IN false VBN  O
VBN by then repaired RB false IN  O
IN then , by , false RB  O
RB , and then CC false ,  O
, and that , IN false CC  O
CC that people and NNS false IN  I
IN people will that MD false NNS  O
NNS will be people VB false MD  O
MD be able will JJ false VB  O
VB able to be TO false JJ  O
JJ to get able VB false TO  O
TO get there to RB false VB  O
VB there . get . false RB  O
__NONE_PoS__ __NONE_Word__ Like __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ Like just __NONE_Word__ RB false IN  I
IN just about Like IN false RB  I
RB about everything just NN false IN  I
IN everything else about RB false NN  I
NN else , everything , false RB  O
RB , that else WDT false ,  I
, that remains , VBZ false WDT  O
WDT remains to that TO false VBZ  O
VBZ to be remains VB false TO  O
TO be seen to VBN false VB  O
VB seen . be . false VBN  O
__NONE_PoS__ __NONE_Word__ Aftershocks __NONE_Word__ NNS true __NONE_PoS__  I
__NONE_PoS__ Aftershocks could __NONE_Word__ MD false NNS  O
NNS could intervene Aftershocks VB false MD  O
MD intervene . could . false VB  O
__NONE_PoS__ __NONE_Word__ But __NONE_Word__ CC true __NONE_PoS__  O
__NONE_PoS__ But , __NONE_Word__ , false CC  O
CC , at But IN false ,  O
, at least , JJS false IN  O
IN least , at , false JJS  O
JJS , the least DT false ,  I
, the law , NN false DT  I
DT law of the IN false NN  O
NN of averages law NNS false IN  I
IN averages should of MD false NNS  O
NNS should have averages VB false MD  O
MD have swung should VBN false VB  O
VB swung to have TO false VBN  O
VBN to the swung DT false TO  I
TO the favorable to JJ false DT  I
DT favorable side the NN false JJ  I
JJ side . favorable . false NN  O
__NONE_PoS__ __NONE_Word__ It __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ It may __NONE_Word__ MD false PRP  O
PRP may seem It VB false MD  O
MD seem trivial may JJ false VB  O
VB trivial to seem TO false JJ  O
JJ to worry trivial VB false TO  O
TO worry about to IN false VB  O
VB about the worry DT false IN  I
IN the World about NNP true DT  I
DT World Series the NNP true NNP  I
NNP Series amid World IN false NNP  O
NNP amid the Series DT false IN  I
IN the destruction amid NN false DT  I
DT destruction to the TO false NN  O
NN to the destruction DT false TO  I
TO the Bay to NNP true DT  I
DT Bay Area the NNP true NNP  I
NNP Area wrought Bay VBN false NNP  O
NNP wrought by Area IN false VBN  O
VBN by Tuesday wrought NNP true IN  I
IN Tuesday 's by POS false NNP  B
NNP 's quake Tuesday NN false POS  I
POS quake , 's , false NN  O
NN , but quake CC false ,  O
, but the , DT false CC  I
CC the name but NN false DT  I
DT name of the IN false NN  O
NN of this name DT false IN  I
IN this column of NN false DT  I
DT column is this VBZ false NN  O
NN is `` column `` false VBZ  O
VBZ `` On is IN true ``  O
`` On Sports `` NNPS true IN  I
IN Sports , On , false NNPS  O
NNPS , '' Sports '' false ,  O
, '' so , IN false ''  O
'' so I '' PRP true IN  I
IN I feel so VBP false PRP  O
PRP feel obliged I VBN false VBP  O
VBP obliged to feel TO false VBN  O
VBN to do obliged VB false TO  O
TO do so to RB false VB  O
VB so . do . false RB  O
__NONE_PoS__ __NONE_Word__ You __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ You might __NONE_Word__ MD false PRP  O
PRP might be You VB false MD  O
MD be interested might JJ false VB  O
VB interested to be TO false JJ  O
JJ to know interested VB false TO  O
TO know that to DT false VB  O
VB that baseball know NN false DT  I
DT baseball , that , false NN  I
NN , not baseball RB false ,  I
, not survival , NN false RB  I
RB survival , not , false NN  I
NN , appeared survival VBD false ,  O
, appeared to , TO false VBD  O
VBD to be appeared VB false TO  O
TO be the to DT false VB  I
VB the first be JJ false DT  I
DT first thought the VBD false JJ  I
JJ thought of first IN false VBD  O
VBD of most thought RBS false IN  I
IN most of of IN false RBS  O
RBS of the most DT false IN  I
IN the crowd of NN false DT  I
DT crowd of the IN false NN  O
NN of 60,000-odd crowd JJ false IN  I
IN 60,000-odd that of WDT false JJ  B
JJ that had 60,000-odd VBD false WDT  O
WDT had gathered that VBN false VBD  O
VBD gathered at had IN false VBN  O
VBN at Candlestick gathered NNP true IN  I
IN Candlestick at at IN false NNP  O
NNP at 5:04 Candlestick CD false IN  I
IN 5:04 p.m. at NN false CD  I
CD p.m. Tuesday 5:04 NNP true NN  B
NN Tuesday , p.m. , false NNP  O
NNP , a Tuesday DT false ,  I
, a half-hour , NN false DT  I
DT half-hour before a IN false NN  O
NN before game half-hour NN false IN  I
IN game time before NN false NN  I
NN time , game , false NN  O
NN , when time WRB false ,  O
, when the , DT false WRB  I
WRB the quake when NN false DT  I
DT quake struck the VBD false NN  O
NN struck . quake . false VBD  O
__NONE_PoS__ __NONE_Word__ As __NONE_Word__ RB true __NONE_PoS__  O
__NONE_PoS__ As soon __NONE_Word__ RB false RB  O
RB soon as As IN false RB  O
RB as the soon DT false IN  I
IN the tremor as NN false DT  I
DT tremor passed the VBN false NN  O
NN passed , tremor , false VBN  O
VBN , many passed JJ false ,  I
, many people , NNS false JJ  I
JJ people spontaneously many RB false NNS  O
NNS spontaneously arose people VBD false RB  O
RB arose and spontaneously CC false VBD  O
VBD and cheered arose VBD false CC  O
CC cheered , and , false VBD  O
VBD , as cheered IN false ,  O
, as though , IN false IN  O
IN though it as PRP false IN  I
IN it had though VBD false PRP  O
PRP had been it VBN false VBD  O
VBD been a had DT false VBN  I
VBN a novel been NN false DT  I
DT novel kind a NN false NN  I
NN kind of novel IN false NN  O
NN of pre-game kind JJ false IN  I
IN pre-game show of NN false JJ  I
JJ show . pre-game . false NN  O
__NONE_PoS__ __NONE_Word__ One __NONE_Word__ CD true __NONE_PoS__  I
__NONE_PoS__ One fan __NONE_Word__ NN false CD  I
CD fan , One , false NN  O
NN , seated fan VBN false ,  O
, seated several , JJ false VBN  I
VBN several rows seated NNS false JJ  I
JJ rows in several IN false NNS  O
NNS in front rows NN false IN  I
IN front of in IN false NN  O
NN of the front DT false IN  I
IN the open of NN false DT  I
DT open , the , false NN  I
NN , upper-deck open JJ false ,  I
, upper-deck auxiliary , JJ false JJ  I
JJ auxiliary press upper-deck NN false JJ  I
JJ press section auxiliary NN false NN  I
NN section where press WRB false NN  O
NN where I section PRP true WRB  I
WRB I was where VBD false PRP  O
PRP was stationed I VBN false VBD  O
VBD stationed , was , false VBN  O
VBN , faced stationed VBD false ,  O
, faced the , DT false VBD  I
VBD the assembled faced VBN false DT  I
DT assembled newsies the NNS false VBN  I
VBN newsies and assembled CC false NNS  O
NNS and laughingly newsies RB false CC  O
CC laughingly shouted and VBD false RB  O
RB shouted , laughingly , false VBD  O
VBD , `` shouted `` false ,  O
, `` We , PRP true ``  I
`` We arranged `` VBD false PRP  O
PRP arranged that We IN false VBD  I
VBD that just arranged RB false IN  O
IN just for that IN false RB  O
RB for you just PRP false IN  I
IN you guys for NNS false PRP  I
PRP guys ! you . false NNS  O
NNS ! '' guys '' false .  O
__NONE_PoS__ __NONE_Word__ I __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ I thought __NONE_Word__ VBD false PRP  O
PRP thought and I CC false VBD  O
VBD and , thought , false CC  O
CC , I and PRP true ,  I
, I 'm , VBP false PRP  O
PRP 'm sure I JJ false VBP  O
VBP sure , 'm , false JJ  O
JJ , others sure NNS false ,  I
, others did , VBD false NNS  O
NNS did : others : false VBD  O
VBD : `` did `` false :  O
: `` You : PRP true ``  I
`` You should `` MD false PRP  O
PRP should n't You RB false MD  O
MD n't have should VB false RB  O
RB have bothered n't VBN false VB  O
VB bothered . have . false VBN  O
VBN . '' bothered '' false .  O
__NONE_PoS__ __NONE_Word__ I __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ I 'd __NONE_Word__ MD false PRP  O
PRP 'd slept I VBD false MD  O
MD slept through 'd IN false VBD  O
VBD through my slept PRP$ false IN  I
IN my only through RB false PRP$  I
PRP$ only previous my JJ false RB  I
RB previous brush only NN false JJ  I
JJ brush with previous IN false NN  O
NN with natural brush JJ false IN  I
IN natural disaster with NN false JJ  I
JJ disaster , natural , false NN  O
NN , a disaster DT false ,  I
, a tornado , NN false DT  I
DT tornado 15 a CD false NN  B
NN 15 or tornado CC false CD  I
CD or so 15 RB false CC  I
CC so summers or NNS false RB  I
RB summers ago so RB false NNS  O
NNS ago near summers IN false RB  O
RB near Traverse ago NNP true IN  I
IN Traverse City near NNP true NNP  I
NNP City , Traverse , false NNP  O
NNP , Mich. City NNP true ,  I
, Mich. , , , false NNP  O
NNP , so Mich. IN false ,  O
, so I , PRP true IN  I
IN I was so VBD false PRP  O
PRP was unprepared I JJ false VBD  O
VBD unprepared for was IN false JJ  O
JJ for one unprepared CD false IN  I
IN one reaction for NN false CD  I
CD reaction to one TO false NN  O
NN to such reaction JJ false TO  I
TO such things to NNS false JJ  I
JJ things : such : false NNS  O
NNS : the things DT false :  I
: the urge : NN false DT  I
DT urge to the TO false NN  O
NN to talk urge VB false TO  O
TO talk about to IN false VB  O
VB about them talk PRP false IN  I
IN them . about . false PRP  O
__NONE_PoS__ __NONE_Word__ Perhaps __NONE_Word__ RB true __NONE_PoS__  O
__NONE_PoS__ Perhaps primed __NONE_Word__ VBN false RB  O
RB primed by Perhaps IN false VBN  O
VBN by the primed DT false IN  I
IN the daily by JJ false DT  I
DT daily diet the NN false JJ  I
JJ diet of daily IN false NN  O
NN of radio diet NN false IN  I
IN radio and of CC false NN  I
NN and TV radio NN true CC  I
CC TV reporters and NNS false NN  I
NN reporters thrusting TV VBG false NNS  O
NNS thrusting microphones reporters NNS false VBG  I
VBG microphones into thrusting IN false NNS  O
NNS into people microphones NNS false IN  I
IN people 's into POS false NNS  B
NNS 's faces people VBZ false POS  I
POS faces and 's CC false VBZ  O
VBZ and asking faces VBG false CC  O
CC asking how and WRB false VBG  O
VBG how they asking PRP false WRB  I
WRB they `` how `` false PRP  O
PRP `` feel they VB false ``  O
`` feel '' `` '' false VB  O
VB '' about feel IN false ''  O
'' about one '' CD false IN  I
IN one calamity about NN false CD  I
CD calamity or one CC false NN  O
NN or another calamity DT false CC  I
CC another , or , false DT  O
DT , fellow another NN false ,  I
, fellow reporters , NNS false NN  I
NN reporters and fellow CC false NNS  O
NNS and civilians reporters NNS false CC  I
CC civilians who and WP false NNS  B
NNS who spied civilians VBD false WP  O
WP spied my who PRP$ false VBD  I
VBD my press spied NN false PRP$  I
PRP$ press credential my NN false NN  I
NN credential were press VBD false NN  O
NN were eager credential JJ false VBD  O
VBD eager to were TO false JJ  O
JJ to chat eager VB false TO  O
TO chat . to . false VB  O
__NONE_PoS__ __NONE_Word__ `` __NONE_Word__ `` false __NONE_PoS__  O
__NONE_PoS__ `` It __NONE_Word__ PRP true ``  I
`` It felt `` VBD false PRP  O
PRP felt like It IN false VBD  O
VBD like I felt PRP true IN  I
IN I was like VBD false PRP  O
PRP was on I IN false VBD  O
VBD on a was DT false IN  I
IN a station on NN false DT  I
DT station platform a NN false NN  I
NN platform and station CC false NN  O
NN and a platform DT false CC  I
CC a train and NN false DT  I
DT train went a VBN false NN  O
NN went by train IN false VBN  O
VBN by , went , false IN  O
IN , '' by '' false ,  O
, '' said , VBD false ''  O
'' said one '' CD false VBD  I
VBD one man said NN false CD  I
CD man , one , false NN  O
NN , describing man VBG false ,  O
, describing my , PRP$ false VBG  I
VBG my own describing JJ false PRP$  I
PRP$ own reaction my NN false JJ  I
JJ reaction . own . false NN  O
__NONE_PoS__ __NONE_Word__ A __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ A women __NONE_Word__ NNS false DT  I
DT women said A VBD false NNS  O
NNS said she women PRP false VBD  I
VBD she saw said VBD false PRP  O
PRP saw the she DT false VBD  I
VBD the park saw NN false DT  I
DT park 's the POS false NN  B
NN 's light park NN false POS  I
POS light standards 's NNS false NN  I
NN standards sway light VBP false NNS  O
NNS sway . standards . false VBP  O
__NONE_PoS__ __NONE_Word__ A __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ A man __NONE_Word__ NN false DT  I
DT man said A VBD false NN  O
NN said he man PRP false VBD  I
VBD he saw said VBD false PRP  O
PRP saw the he DT false VBD  I
VBD the upper saw JJ false DT  I
DT upper rim the NN false JJ  I
JJ rim undulate upper VB false NN  O
NN undulate . rim . false VB  O
__NONE_PoS__ __NONE_Word__ I __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ I saw __NONE_Word__ VBD false PRP  O
PRP saw neither I DT false VBD  I
VBD neither . saw . false DT  O
__NONE_PoS__ __NONE_Word__ Dictates __NONE_Word__ NNS true __NONE_PoS__  I
__NONE_PoS__ Dictates of __NONE_Word__ IN false NNS  O
NNS of good Dictates JJ false IN  I
IN good sense of NN false JJ  I
JJ sense to good TO false NN  O
NN to the sense DT false TO  I
TO the contrary to JJ false DT  I
DT contrary not the RB false JJ  O
JJ not withstanding contrary VBG false RB  O
RB withstanding , not , false VBG  O
VBG , the withstanding DT false ,  I
, the general , JJ false DT  I
DT general inclination the NN false JJ  I
JJ inclination was general VBD false NN  O
NN was to inclination TO false VBD  O
VBD to believe was VB false TO  O
TO believe that to IN false VB  O
VB that the believe DT false IN  I
IN the disturbance that NN false DT  I
DT disturbance would the MD false NN  O
NN would be disturbance VB false MD  O
MD be brief would JJ false VB  O
VB brief and be CC false JJ  O
JJ and that brief DT false CC  O
CC that ball and NN false DT  I
DT ball would that MD false NN  O
NN would be ball VB false MD  O
MD be played would VBN false VB  O
VB played . be . false VBN  O
__NONE_PoS__ __NONE_Word__ `` __NONE_Word__ `` false __NONE_PoS__  O
__NONE_PoS__ `` I __NONE_Word__ PRP true ``  I
`` I was `` VBD false PRP  O
PRP was near I IN false VBD  O
VBD near the was DT false IN  I
IN the top near NN false DT  I
DT top of the IN false NN  O
NN of the top DT false IN  I
IN the stadium of NN false DT  I
DT stadium , the , false NN  O
NN , and stadium CC false ,  O
, and saw , VBD false CC  O
CC saw a and DT false VBD  I
VBD a steel saw NN false DT  I
DT steel girder a NN false NN  I
NN girder bow steel NN false NN  O
NN bow six girder CD false NN  I
NN six feet bow NNS false CD  I
CD feet from six IN false NNS  O
NNS from where feet WRB false IN  O
IN where I from PRP true WRB  I
WRB I sat where VBD false PRP  O
PRP sat , I , false VBD  O
VBD , but sat CC false ,  O
, but I , PRP true CC  I
CC I stayed but VBD false PRP  O
PRP stayed put I VBN false VBD  O
VBD put for stayed IN false VBN  O
VBN for 10 put CD false IN  I
IN 10 or for CC false CD  I
CD or 15 10 CD false CC  I
CC 15 minutes or NNS false CD  I
CD minutes , 15 , false NNS  O
NNS , '' minutes '' false ,  O
, '' confessed , VBD false ''  O
'' confessed a '' DT false VBD  I
VBD a friend confessed NN false DT  I
DT friend . a . false NN  O
__NONE_PoS__ __NONE_Word__ `` __NONE_Word__ `` false __NONE_PoS__  O
__NONE_PoS__ `` I __NONE_Word__ PRP true ``  I
`` I guess `` VBP false PRP  O
PRP guess I I PRP true VBP  I
VBP I thought guess VBD false PRP  O
PRP thought , I , false VBD  O
VBD , ` thought `` false ,  O
, ` This , DT true ``  I
`` This is ` VBZ false DT  O
DT is the This DT false VBZ  I
VBZ the World is NNP true DT  I
DT World Series the NNP true NNP  I
NNP Series and World CC false NNP  O
NNP and I Series PRP true CC  I
CC I 'm and VBP false PRP  O
PRP 'm not I RB false VBP  O
VBP not gon 'm VBG false RB  O
RB gon na not TO false VBG  O
VBG na wimp gon VB false TO  O
TO wimp out na IN false VB  O
VB out ! wimp . false IN  O
IN ! ' out '' false .  O
. ' '' ! '' false ''  O
__NONE_PoS__ __NONE_Word__ Here __NONE_Word__ RB true __NONE_PoS__  O
__NONE_PoS__ Here in __NONE_Word__ IN false RB  O
RB in the Here DT false IN  I
IN the Global in NNP true DT  I
DT Global Village the NNP true NNP  I
NNP Village , Global , false NNP  O
NNP , though Village RB false ,  O
, though , , , false RB  O
RB , folks though NNS false ,  I
, folks do , VBP false NNS  O
NNS do not folks RB false VBP  O
VBP not stay do VB false RB  O
RB stay uninformed not JJ false VB  O
VB uninformed for stay IN false JJ  O
JJ for long uninformed JJ false IN  O
IN long . for . false JJ  O
__NONE_PoS__ __NONE_Word__ Electrical __NONE_Word__ JJ true __NONE_PoS__  I
__NONE_PoS__ Electrical power __NONE_Word__ NN false JJ  I
JJ power was Electrical VBD false NN  O
NN was out power IN false VBD  O
VBD out in was IN false IN  O
IN in still-daylighted out JJ false IN  I
IN still-daylighted Candlestick in NNP true JJ  I
JJ Candlestick Park still-daylighted NNP true NNP  I
NNP Park , Candlestick , false NNP  O
NNP , but Park CC false ,  O
, but battery-operated , JJ false CC  I
CC battery-operated radios but NNS false JJ  I
JJ radios and battery-operated CC false NNS  I
NNS and television radios NN false CC  I
CC television sets and NNS false NN  I
NN sets were television VBD false NNS  O
NNS were plentiful sets JJ false VBD  O
VBD plentiful . were . false JJ  O
__NONE_PoS__ __NONE_Word__ Within __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ Within a __NONE_Word__ DT false IN  I
IN a few Within JJ false DT  I
DT few minutes a NNS false JJ  I
JJ minutes , few , false NNS  O
NNS , the minutes DT false ,  I
, the true , JJ false DT  I
DT true extent the NN false JJ  I
JJ extent of true IN false NN  O
NN of the extent DT false IN  I
IN the catastrophe of NN false DT  I
DT catastrophe was the VBD false NN  O
NN was becoming catastrophe VBG false VBD  O
VBD becoming clear was JJ false VBG  O
VBG clear . becoming . false JJ  O
__NONE_PoS__ __NONE_Word__ Its __NONE_Word__ PRP$ true __NONE_PoS__  I
__NONE_PoS__ Its Richter __NONE_Word__ NNP true PRP$  I
PRP$ Richter Scale Its NNP true NNP  I
NNP Scale measurement Richter NN false NNP  I
NNP measurement was Scale VBD false NN  O
NN was reported measurement VBN false VBD  O
VBD reported as was IN false VBN  O
VBN as 6.5 reported CD false IN  I
IN 6.5 , as , false CD  O
CD , then 6.5 RB false ,  O
, then 6.9 , CD false RB  I
RB 6.9 , then , false CD  O
CD , then 6.9 RB false ,  O
, then 7.0 , CD false RB  I
RB 7.0 . then . false CD  O
__NONE_PoS__ __NONE_Word__ A __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ A section __NONE_Word__ NN false DT  I
DT section of A IN false NN  O
NN of the section DT false IN  I
IN the Bay of NNP true DT  I
DT Bay Bridge the NNP true NNP  I
NNP Bridge had Bay VBD false NNP  O
NNP had collapsed Bridge VBN false VBD  O
VBD collapsed , had , false VBN  O
VBN , as collapsed IN false ,  O
, as had , VBN false IN  O
IN had a as DT false VBN  I
VBN a part had NN false DT  I
DT part of a IN false NN  O
NN of Interstate part NNP true IN  I
IN Interstate Highway of NNP true NNP  I
NNP Highway 880 Interstate CD false NNP  I
NNP 880 in Highway IN false CD  O
CD in Oakland 880 NNP true IN  I
IN Oakland . in . false NNP  O
__NONE_PoS__ __NONE_Word__ People __NONE_Word__ NNS true __NONE_PoS__  I
__NONE_PoS__ People had __NONE_Word__ VBD false NNS  O
NNS had died People VBN false VBD  O
VBD died . had . false VBN  O
__NONE_PoS__ __NONE_Word__ At __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ At 5:40 __NONE_Word__ CD false IN  I
IN 5:40 p.m. At NN false CD  I
CD p.m. , 5:40 , false NN  O
NN , scheduled p.m. VBN false ,  I
, scheduled game , NN false VBN  I
VBN game time scheduled NN false NN  I
NN time having game VBG false NN  O
NN having passed time VBN false VBG  O
VBG passed , having , false VBN  O
VBN , some passed DT false ,  I
, some fans , NNS false DT  I
DT fans chanted some VBD false NNS  O
NNS chanted `` fans `` false VBD  O
VBD `` Let chanted VB true ``  O
`` Let 's `` POS false VB  I
VB 's Play Let NNP true POS  O
POS Play Ball 's NNP true NNP  I
NNP Ball . Play . false NNP  O
NNP . '' Ball '' false .  O
__NONE_PoS__ __NONE_Word__ No __NONE_Word__ RB true __NONE_PoS__  O
__NONE_PoS__ No longer __NONE_Word__ RB false RB  O
RB longer innocent No JJ false RB  O
RB innocent , longer , false JJ  O
JJ , they innocent PRP false ,  I
, they qualified , VBD false PRP  O
PRP qualified as they IN false VBD  O
VBD as fools qualified NNS false IN  I
IN fools . as . false NNS  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The stadium __NONE_Word__ NN false DT  I
DT stadium was The VBD false NN  O
NN was ordered stadium VBN false VBD  O
VBD ordered evacuated was VBN false VBN  O
VBN evacuated soon ordered RB false VBN  O
VBN soon afterward evacuated RB false RB  O
RB afterward ; soon : false RB  O
RB ; the afterward DT false :  I
: the announcement ; NN false DT  I
DT announcement , the , false NN  O
NN , made announcement VBN false ,  O
, made over , IN false VBN  O
VBN over police made NN false IN  I
IN police bullhorns over NNS false NN  I
NN bullhorns , police , false NNS  O
NNS , cited bullhorns VBD false ,  O
, cited the , DT false VBD  I
VBD the power cited NN false DT  I
DT power outage the NN false NN  I
NN outage , power , false NN  O
NN , but outage CC false ,  O
, but it , PRP false CC  I
CC it later but RB false PRP  O
PRP later was it VBD false RB  O
RB was revealed later VBN false VBD  O
VBD revealed that was IN false VBN  O
VBN that there revealed EX false IN  I
IN there also that RB false EX  O
EX also had there VBD false RB  O
RB had been also VBN false VBD  O
VBD been damage had NN false VBN  I
VBN damage of been IN false NN  O
NN of the damage DT false IN  I
IN the sort of NN false DT  I
DT sort reported the VBN false NN  O
NN reported by sort IN false VBN  O
VBN by my reported PRP$ false IN  I
IN my friend by NN false PRP$  I
PRP$ friend . my . false NN  O
__NONE_PoS__ __NONE_Word__ Outside __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ Outside , __NONE_Word__ , false IN  O
IN , I Outside PRP true ,  I
, I spotted , VBD false PRP  O
PRP spotted two I CD false VBD  I
VBD two young spotted JJ false CD  I
CD young men two NNS false JJ  I
JJ men lugging young VBG false NNS  O
NNS lugging blocks men NNS false VBG  I
VBG blocks of lugging IN false NNS  O
NNS of concrete blocks NN false IN  I
IN concrete . of . false NN  O
__NONE_PoS__ __NONE_Word__ `` __NONE_Word__ `` false __NONE_PoS__  O
__NONE_PoS__ `` Pieces __NONE_Word__ NNP true ``  I
`` Pieces of `` IN false NNP  O
NNP of Candlestick Pieces NNP true IN  I
IN Candlestick , of , false NNP  O
NNP , '' Candlestick '' false ,  O
, '' they , PRP false ''  I
'' they said '' VBD false PRP  O
PRP said . they . false VBD  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The crowd __NONE_Word__ NN false DT  I
DT crowd remained The VBD false NN  O
NN remained good crowd JJ false VBD  O
VBD good natured remained JJ false JJ  O
JJ natured , good , false JJ  O
JJ , even natured RB false ,  O
, even bemused , JJ false RB  O
RB bemused . even . false JJ  O
__NONE_PoS__ __NONE_Word__ TV __NONE_Word__ NN true __NONE_PoS__  I
__NONE_PoS__ TV reporters __NONE_Word__ NNS false NN  I
NN reporters interviewed TV VBD false NNS  O
NNS interviewed fans reporters NNS false VBD  I
VBD fans in interviewed IN false NNS  O
NNS in the fans DT false IN  I
IN the parking in NN false DT  I
DT parking lots the NNS false NN  I
NN lots while parking IN false NNS  O
NNS while , lots , false IN  O
IN , a while DT false ,  I
, a few , JJ false DT  I
DT few feet a NNS false JJ  I
JJ feet away few RB false NNS  O
NNS away , feet , false RB  O
RB , others away NNS false ,  I
, others watched , VBD false NNS  O
NNS watched the others DT false VBD  I
VBD the interviews watched NNS false DT  I
DT interviews on the IN false NNS  O
NNS on their interviews PRP$ false IN  I
IN their portable on JJ false PRP$  I
PRP$ portable TVs their NNS true JJ  I
JJ TVs . portable . false NNS  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The only __NONE_Word__ JJ false DT  I
DT only frenzy The NN false JJ  I
JJ frenzy I only PRP true NN  B
NN I saw frenzy VBD false PRP  O
PRP saw was I VBD false VBD  O
VBD was commercial saw JJ false VBD  O
VBD commercial : was : false JJ  O
JJ : Booths commercial NNS true :  I
: Booths selling : VBG false NNS  O
NNS selling World Booths NNP true VBG  I
VBG World Series selling NNP true NNP  I
NNP Series commemorative World JJ false NNP  I
NNP commemorative stamps Series NNS false JJ  I
JJ stamps and commemorative CC false NNS  I
NNS and dated stamps VBN false CC  I
CC dated postmarks and NNS false VBN  I
VBN postmarks were dated VBD false NNS  O
NNS were besieged postmarks VBN false VBD  O
VBD besieged by were IN false VBN  O
VBN by fledgling besieged NN false IN  I
IN fledgling speculators by NNS false NN  I
NN speculators who fledgling WP false NNS  B
NNS who saw speculators VBD false WP  O
WP saw future who NN false VBD  I
VBD future profit saw NN false NN  I
NN profit in future IN false NN  O
NN in the profit DT false IN  I
IN the items in NNS false DT  I
DT items . the . false NNS  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The traffic __NONE_Word__ NN false DT  I
DT traffic jam The NN false NN  I
NN jam out traffic IN false NN  O
NN out of jam IN false IN  O
IN of the out DT false IN  I
IN the park of NN false DT  I
DT park was the VBD false NN  O
NN was monumental park JJ false VBD  O
VBD monumental . was . false JJ  O
__NONE_PoS__ __NONE_Word__ It __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ It took __NONE_Word__ VBD false PRP  O
PRP took me It PRP false VBD  I
VBD me a took DT false PRP  B
PRP a half-hour me NN false DT  I
DT half-hour to a TO false NN  O
NN to move half-hour VB false TO  O
TO move 10 to CD false VB  I
VB 10 feet move NNS false CD  I
CD feet from 10 IN false NNS  O
NNS from my feet PRP$ false IN  I
IN my parking from NN false PRP$  I
PRP$ parking spot my NN false NN  I
NN spot in parking IN false NN  O
NN in an spot DT false IN  I
IN an outer in JJ false DT  I
DT outer lot an NN false JJ  I
JJ lot to outer TO false NN  O
NN to an lot DT false TO  I
TO an aisle to NN false DT  I
DT aisle , an , false NN  O
NN , and aisle CC false ,  O
, and an , DT false CC  I
CC an additional and JJ false DT  I
DT additional hour an NN false JJ  I
JJ hour to additional TO false NN  O
NN to reach hour VB false TO  O
TO reach an to DT false VB  I
VB an inner reach JJ false DT  I
DT inner roadway an NN false JJ  I
JJ roadway a inner DT false NN  B
NN a half-block roadway NN false DT  I
DT half-block away a RB false NN  O
NN away . half-block . false RB  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The six-mile __NONE_Word__ JJ false DT  I
DT six-mile trip The NN false JJ  I
JJ trip to six-mile TO false NN  O
NN to my trip PRP$ false TO  I
TO my airport to NN false PRP$  I
PRP$ airport hotel my NN false NN  I
NN hotel that airport WDT false NN  B
NN that had hotel VBD false WDT  O
WDT had taken that VBN false VBD  O
VBD taken 20 had CD false VBN  I
VBN 20 minutes taken NNS false CD  I
CD minutes earlier 20 RBR false NNS  O
NNS earlier in minutes IN false RBR  O
RBR in the earlier DT false IN  I
IN the day in NN false DT  I
DT day took the VBD false NN  O
NN took more day JJR false VBD  I
VBD more than took IN false JJR  I
JJR than three more CD false IN  I
IN three hours than NNS false CD  I
CD hours . three . false NNS  O
